WURCS=2.0/7,11,10/[u2122h_2*NCC/3=O][a1221m-1a_1-5][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a212h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-5-6-3-7-6-3-7/a3-b1_a4-c1_c4-d1_d2-e1_d3-f1_d6-i1_f2-g1_g3-h1_i2-j1_j3-k1	[C@@H]%11(CO)[C@H]([C@@H]([C@@H]([C@H](O%11)O[C@H]%10[C@H](O)[C@H](O[C@H]([C@H]%10O[C@@H]9OC[C@H]([C@H](O)[C@H]9O)O)O[C@@H]6[C@H](O[C@@H](O[C@@H]8[C@H](OC([C@@H]([C@H]8O[C@@H]7O[C@@H](C)[C@H]([C@H]([C@@H]7O)O)O)NC(C)=O)O)CO)[C@@H]([C@H]6O)NC(C)=O)CO)CO[C@H]5O[C@H](CO)[C@H]([C@@H]([C@@H]5O[C@@H]3O[C@@H]([C@H]([C@H](O[C@@H]4O[C@@H]([C@@H]([C@H](O)[C@H]4O)O)CO)[C@H]3NC(C)=O)O)CO)O)O)O[C@H]2[C@H](NC(=O)C)[C@H]([C@H](O)[C@H](O2)CO)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O)O
WURCS=2.0/6,11,10/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-5-4-2-6/a4-b1_a6-k1_b4-c1_c3-d1_c4-g1_c6-i1_d2-e1_e4-f1_g4-h1_i2-j1	[C@@H]%11(O)[C@H](C)O[C@H]([C@H]([C@@H]%11O)O)OC[C@H]%10OC([C@H](NC(=O)C)[C@@H](O)[C@@H]%10O[C@@H]9O[C@H](CO)[C@H]([C@H](O)[C@H]9NC(=O)C)O[C@@H]3O[C@@H]([C@@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H]([C@H](O)[C@@H]([C@H]8O)O)CO)[C@@H]([C@H]7NC(C)=O)O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@@H]([C@@H]6O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@@H]4O[C@@H]([C@@H]([C@@H]([C@H]4O)O)O)CO)O)NC(C)=O)O)[C@@H]3O)CO[C@@H]2[C@H]([C@@H](O)[C@@H]([C@@H](CO)O2)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)NC(=O)C)O
WURCS=2.0/7,12,11/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4-2-5-6-2-5-4-7-5/a4-b1_b4-c1_c3-d1_c4-h1_c6-j1_d2-e1_e4-f1_f3-g2_h4-i1_j2-k1_k4-l1	[C@@H]%12(CO)[C@@H](O)[C@@H]([C@@H]([C@H](O%12)OC[C@H]7O[C@@H](O[C@H]%10[C@H](O)[C@H]([C@H](O[C@@H]%11[C@H](OC(O)[C@@H]([C@H]%11O)NC(C)=O)CO)O[C@@H]%10CO)NC(=O)C)[C@H]([C@H]([C@@H]7O[C@@H]8O[C@H](CO)[C@@H](O[C@@H]9O[C@@H]([C@H](O)[C@@H]([C@H]9O)O)CO)[C@@H]([C@H]8NC(C)=O)O)O[C@@H]3[C@@H](O[C@H]6[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@@H](CO)O6)O[C@H]5[C@H](O)[C@H]([C@@H](O)[C@H](O5)CO)O[C@@]4(C(=O)O)O[C@@H]([C@@H]([C@H](O)CO)O)[C@@H]([C@@H](O)C4)NC(=O)C)[C@@H](O)[C@@H]([C@@H](CO)O3)O)O)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@@H]([C@H]2O)O)CO)[C@H](O)[C@H]1NC(C)=O)O
WURCS=2.0/6,12,11/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-4-2-5-2-6/a4-b1_a6-l1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_e4-f1_h2-i1_h6-k1_i4-j1	[C@@H]%12(CO)[C@H]([C@@H]([C@H]([C@@H](O%12)O[C@H]%11[C@H]([C@@H]([C@H](O[C@@H]%11O[C@H]5[C@H](O[C@H]%10[C@@H]([C@H]([C@@H]([C@H](O%10)CO)O)O)NC(C)=O)[C@@H](CO[C@H]8O[C@H](CO[C@H]9[C@@H]([C@H]([C@H](O)[C@H](O9)CO)O)NC(C)=O)[C@@H](O)[C@H](O)[C@@H]8O[C@H]7[C@H](NC(C)=O)[C@H]([C@@H]([C@H](O7)CO)O[C@@H]6O[C@H](CO)[C@H](O)[C@@H]([C@H]6O)O)O)O[C@H]([C@H]5O)O[C@H]4[C@H](O)[C@@H](NC(C)=O)[C@@H](O[C@@H]4CO)O[C@@H]3[C@H](OC([C@H](NC(C)=O)[C@H]3O)O)CO[C@@H]2O[C@@H](C)[C@H]([C@H]([C@@H]2O)O)O)CO)O)O)NC(=O)C)O)O[C@H]1[C@H](O)[C@H]([C@H]([C@@H](CO)O1)O)O
WURCS=2.0/5,12,11/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-2-4-2-5-2-5/a4-b1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_e4-f1_h2-i1_h6-k1_i4-j1_k4-l1	[C@@H]%12([C@H](NC(C)=O)[C@H]([C@@H]([C@H](O%12)CO)O[C@@H]%11O[C@H](CO)[C@@H]([C@H](O)[C@H]%11O)O)O)OC[C@H]1O[C@H](OC[C@@H]6[C@@H](O[C@H]%10[C@@H]([C@H]([C@@H]([C@H](O%10)CO)O)O)NC(C)=O)[C@H](O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]7[C@@H]([C@@H](O)[C@H](O[C@H]8[C@H](O)[C@H]([C@H]([C@@H](CO)O8)O)O)[C@H](O7)CO)NC(=O)C)[C@H](O)[C@@H](O6)O[C@@H]5[C@H](O[C@H]([C@H](NC(C)=O)[C@H]5O)O[C@H]4[C@@H]([C@@H](NC(=O)C)C(O[C@@H]4CO)O)O)CO)[C@@H](O[C@H]2[C@@H]([C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@@H]([C@H]3O)O)[C@H](O2)CO)NC(C)=O)[C@H]([C@@H]1O)O
WURCS=2.0/6,13,12/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-5-2-4-4-4-6/a4-b1_a6-m1_b4-c1_c3-d1_c4-i1_c6-j1_d2-e1_d4-g1_e4-f1_g4-h1_j3-k1_j6-l1	[C@@H]%13(O)[C@H](C)O[C@H]([C@H]([C@@H]%13O)O)OC[C@H]1OC([C@H](NC(=O)C)[C@@H](O)[C@@H]1O[C@H]%12[C@@H]([C@@H](O)[C@@H]([C@H](O%12)CO)O[C@@H]2O[C@H](CO[C@@H]%11[C@@H](O)[C@H]([C@H](O)[C@H](O%11)CO[C@@H]%10[C@H]([C@H]([C@@H]([C@H](O%10)CO)O)O)O)O[C@H]9O[C@H](CO)[C@@H](O)[C@@H]([C@@H]9O)O)[C@@H](O[C@@H]8O[C@@H]([C@H]([C@@H]([C@H]8NC(=O)C)O)O)CO)[C@H](O[C@@H]3[C@@H](O[C@@H]6O[C@@H]([C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@@H]([C@H]7O)O)[C@@H]([C@H]6NC(C)=O)O)CO)[C@H]([C@H](O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]4[C@H](O)[C@@H](O)[C@@H](O)[C@H](O4)CO)O)NC(C)=O)[C@H](O3)CO)O)[C@@H]2O)NC(C)=O)O
WURCS=2.0/6,13,12/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-4-2-5-2-5-6/a4-b1_a6-m1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_e4-f1_h2-i1_h6-k1_i4-j1_k4-l1	[C@@H]%13([C@H](NC(C)=O)[C@H]([C@@H]([C@H](O%13)CO)O[C@@H]%12O[C@H](CO)[C@@H]([C@H](O)[C@H]%12O)O)O)OC[C@H]9O[C@@H]([C@@H](O[C@H]%10[C@@H]([C@@H](O)[C@H](O[C@@H]%11O[C@H](CO)[C@H](O)[C@@H]([C@H]%11O)O)[C@H](O%10)CO)NC(C)=O)[C@H]([C@@H]9O)O)OC[C@@H]1[C@@H](O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)NC(C)=O)[C@H](O[C@H]7O[C@@H]([C@@H](O)[C@@H]([C@@H]7O[C@H]5[C@@H]([C@@H](O)[C@H](O[C@H]6[C@H](O)[C@H]([C@H]([C@@H](CO)O6)O)O)[C@H](O5)CO)NC(=O)C)O)CO)[C@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](NC(C)=O)[C@@H](O[C@@H]4CO)O[C@@H]3[C@H](OC([C@H](NC(C)=O)[C@H]3O)O)CO[C@@H]2O[C@@H](C)[C@H]([C@H]([C@@H]2O)O)O)O1
WURCS=2.0/4,14,13/[u212h][a2112h-1b_1-5][a2122A-1b_1-5][a2112h-1b_1-5_2*NCC/3=O_4*OSO/3=O/3=O]/1-2-2-3-4-3-4-3-4-3-4-3-4-3/b3-c1_c3-d1_e3-f1_g3-h1_i3-j1_k3-l1_m3-n1_a4-b1_d4-e1_f4-g1_h4-i1_j4-k1_l4-m1	[C@@H]%14(CO)[C@H](OS(O)(=O)=O)[C@@H]([C@H]([C@@H](O%14)O[C@@H]%10[C@H](O[C@@H](O[C@@H]%13[C@H]([C@@H](O[C@@H]([C@@H]%13O)CO)O[C@@H]%11[C@@H](O)[C@H](O[C@@H]%12COC(O)[C@H](O)[C@H]%12O)O[C@H](CO)[C@@H]%11O)O)[C@H](O)[C@H]%10O)C(=O)O)NC(C)=O)O[C@@H]1O[C@@H]([C@@H](O[C@@H]9O[C@@H]([C@@H]([C@@H]([C@H]9NC(C)=O)O[C@H]2[C@H](O)[C@H]([C@H](O[C@@H]8O[C@@H]([C@H](OS(O)(=O)=O)[C@@H]([C@H]8NC(=O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O[C@H]3[C@H](NC(C)=O)[C@@H](O[C@H]4[C@@H]([C@@H](O)[C@H](O[C@@H]5O[C@@H]([C@@H]([C@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H]([C@H](O6)C(O)=O)O)[C@H]5NC(C)=O)OS(=O)(=O)O)CO)[C@H](O4)C(O)=O)O)[C@H]([C@H](O3)CO)OS(=O)(O)=O)O)O)CO)[C@H](O2)C(=O)O)O)OS(O)(=O)=O)CO)[C@H](O)[C@H]1O)C(=O)O
WURCS=2.0/6,14,13/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-5-4-2-5-2-5-6/a4-b1_a6-n1_b4-c1_c3-d1_c6-i1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_i4-l1_j4-k1_l4-m1	[C@@H]%14(O)[C@H](O)[C@@H](O)[C@@H](O[C@@H]%14CO)O[C@H]1[C@H](O)[C@H]([C@H](O[C@H]%13[C@H]([C@@H]([C@@H](CO)O[C@@H]%13O[C@H]7[C@@H]([C@@H](CO[C@H]%10O[C@@H]([C@@H](O[C@H]%11[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]%12O[C@H](CO)[C@@H]([C@H](O)[C@H]%12O)O)[C@H](O%11)CO)[C@@H]([C@@H]%10O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O[C@H]8[C@H](O)[C@H]([C@H]([C@@H](CO)O8)O)O)O)NC(=O)C)O)CO)O[C@H]([C@H]7O)O[C@H]4[C@@H]([C@@H](NC(C)=O)[C@H](O[C@H]6[C@@H]([C@H](C(O[C@@H]6CO[C@H]5[C@H]([C@@H]([C@H](O)[C@H](C)O5)O)O)O)NC(C)=O)O)O[C@@H]4CO)O)O)O[C@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)[C@H](O2)CO)O)O[C@@H]1CO)NC(=O)C
WURCS=2.0/2,4,3/[AUd21122h_5*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-2-2/a8-b2_b8-c2_c8-d2	[C@@H](O)(CO)[C@H]([C@H]4[C@@H]([C@@H](O)C[C@](C(=O)O)(O4)O[C@H](CO)[C@H]([C@H]1[C@@H]([C@H](C[C@](O[C@H](CO)[C@@H](O)[C@@H]2O[C@](C(=O)O)(O[C@H](CO)[C@H]([C@@H]3OC(O)(C(O)=O)C[C@@H]([C@H]3NC(=O)C)O)O)C[C@@H]([C@H]2NC(=O)C)O)(C(O)=O)O1)O)NC(C)=O)O)NC(C)=O)O
WURCS=2.0/2,8,7/[AUd21122h_5*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-2-2-2-2-2-2/a8-b2_b8-c2_c8-d2_d8-e2_e8-f2_f8-g2_g8-h2	[C@@H]([C@@H](O)[C@@H]8OC(C(O)=O)(C[C@@H]([C@H]8NC(C)=O)O)O)(O[C@@]1(C[C@@H]([C@H]([C@H]([C@@H]([C@@H](CO)O[C@@]7(C(O)=O)O[C@H]([C@@H]([C@H](C7)O)NC(=O)C)[C@H](O)[C@@H](CO)O[C@]2(O[C@@H]([C@@H]([C@@H](CO)O[C@]6(O[C@H]([C@H](NC(=O)C)[C@H](C6)O)[C@H](O)[C@@H](CO)O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@@H]([C@H](O[C@]4(C(=O)O)C[C@H](O)[C@H]([C@H]([C@@H]([C@@H](CO)O[C@]5(O[C@@H]([C@@H]([C@H](O)CO)O)[C@H](NC(C)=O)[C@H](C5)O)C(=O)O)O)O4)NC(=O)C)CO)O)O3)C(O)=O)O)[C@H](NC(C)=O)[C@H](C2)O)C(O)=O)O)O1)NC(=O)C)O)C(O)=O)CO
WURCS=2.0/2,5,4/[AUd21122h_5*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-2-2-2/a9-b2_b9-c2_c9-d2_d9-e2	[C@@H]([C@H]5[C@H](NC(C)=O)[C@H](C[C@](O5)(OC[C@@H](O)[C@H]([C@H]4[C@@H]([C@H](CC(O4)(O)C(=O)O)O)NC(=O)C)O)C(=O)O)O)(O)[C@H](O)CO[C@]1(O[C@@H]([C@@H]([C@H](O)CO[C@@]2(C[C@@H]([C@@H](NC(C)=O)[C@H]([C@@H]([C@H](O)CO[C@@]3(C(=O)O)O[C@H]([C@@H]([C@H](C3)O)NC(=O)C)[C@@H]([C@H](O)CO)O)O)O2)O)C(O)=O)O)[C@@H]([C@H](C1)O)NC(=O)C)C(=O)O
WURCS=2.0/3,4,3/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-2/a4-b1_b4-c1_c4-d1	[C@@H]1(C(O)=O)O[C@@H](O[C@@H]4[C@@H](COS(=O)(O)=O)OC(O)[C@@H]([C@H]4O)NS(=O)(O)=O)[C@@H]([C@H]([C@@H]1O[C@H]3O[C@@H]([C@H]([C@H](O)[C@H]3NS(=O)(O)=O)O[C@H]2[C@H](OS(=O)(=O)O)[C@H]([C@H](O)[C@@H](O2)C(O)=O)O)COS(=O)(=O)O)O)OS(O)(=O)=O
WURCS=2.0/2,2,1/[u1221m][a2122h-1b_1-5]/1-2/a3-b1	[C@@H]1(C)OC([C@H]([C@H](O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)[C@@H]1O)O)O
WURCS=2.0/2,2,1/[u1221m][a2122h-1b_1-5_2*NCC/3=O]/1-2/a3-b1	[C@@H]1(C)OC([C@H]([C@H](O[C@H]2[C@H](NC(C)=O)[C@@H](O)[C@@H]([C@H](O2)CO)O)[C@@H]1O)O)O
WURCS=2.0/4,9,8/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-4-3-4-2/a4-b1_b3-c1_b6-g1_c3-d1_c4-e1_e2-f1_g3-h1_g4-i1	[C@@H]1(C)O[C@@H](O[C@H]4[C@@H]([C@H](O[C@@H](O[C@H]9[C@H]([C@H](O[C@H]([C@@H]9O)O[C@@H]8[C@@H](CO)OC([C@@H]([C@H]8O)O)O)CO[C@@H]5O[C@H](CO)[C@@H](O[C@@H]7O[C@@H]([C@@H]([C@@H]([C@H]7O)O)O)CO)[C@H](O[C@@H]6O[C@@H](C)[C@H]([C@H]([C@@H]6O)O)O)[C@H]5NC(=O)C)O)[C@@H]4NC(=O)C)CO)O[C@H]2[C@H](O[C@H]3[C@@H](O)[C@H](O)[C@@H]([C@H](C)O3)O)[C@H]([C@@H](O)[C@@H](CO)O2)O)[C@@H](O)[C@@H]([C@@H]1O)O
WURCS=2.0/4,5,4/[u211h][a211h-1b_1-4][a2112h-1b_1-4][a211h-1a_1-4]/1-2-3-4-4/a2-b1_b2-c1_c3-d1_d2-e1	[C@@H]1(CO)O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O[C@H]2O[C@@H]5[C@H]([C@@H](O[C@H]5[C@H](O)CO)O[C@@H]3[C@H]([C@H](CO)O[C@@H]3O[C@@H]4[C@@H](O)[C@@H](OC4O)CO)O)O)CO)[C@@H]([C@H]1O)O
WURCS=2.0/3,5,4/[u211h][a211h-1b_1-4][a211h-1a_1-4]/1-2-2-3-3/a2-b1_b2-c1_c3-d1_d2-e1	[C@@H]1(CO)O[C@@H](O[C@H]5[C@@H](O[C@@H](CO)[C@@H]5O)O[C@H]2[C@H](CO)O[C@H](O[C@H]3[C@@H](O[C@@H]4[C@@H](O)[C@@H](OC4O)CO)O[C@H]([C@@H]3O)CO)[C@@H]2O)[C@@H]([C@H]1O)O
WURCS=2.0/2,5,4/[u211h][a211h-1b_1-4]/1-2-2-2-2/a2-b1_b2-c1_c3-d1_d2-e1	[C@@H]1(CO)O[C@H](O[C@H]5[C@H](O[C@@H](CO)[C@@H]5O)O[C@H]2[C@H](CO)O[C@H](O[C@H]3[C@@H](O[C@@H]4[C@@H](O)[C@@H](OC4O)CO)O[C@H]([C@@H]3O)CO)[C@@H]2O)[C@@H]([C@H]1O)O
WURCS=2.0/4,5,4/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4/a4-b1_b3-c1_c3-d1_c4-e1	[C@@H]1(CO)[C@H](O)[C@H](O)[C@H]([C@H](O[C@H]2[C@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@H]([C@@H]5O)O)[C@@H](CO)O[C@@H](O[C@@H]4[C@H]([C@@H](O[C@@H]([C@@H]4O)CO)O[C@H]3[C@@H]([C@@H](O)C(O[C@@H]3CO)O)O)O)[C@@H]2NC(=O)C)O1)O
WURCS=2.0/4,4,3/[u2112h][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4/a3-b1_b3-c1_b4-d1	[C@@H]1(CO)[C@H](O)[C@H](O)[C@H]([C@H](O[C@H]3[C@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@H]([C@@H]4O)O)[C@@H](CO)O[C@H]([C@@H]3NC(=O)C)O[C@H]2[C@@H](O)[C@@H](CO)OC([C@@H]2O)O)O1)O
WURCS=2.0/2,2,1/[u2112h_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2/a6-b2	[C@@H]1(C[C@@](C(=O)O)(OC[C@H]2OC(O)[C@H](NC(=O)C)[C@H]([C@H]2O)O)O[C@H]([C@@H]1NC(C)=O)[C@H](O)[C@@H](CO)O)O
WURCS=2.0/4,5,4/[u2122h][a2112h-1b_1-5][a2122h-1a_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-4/a4-b1_b3-c1_c3-d1_d3-e2	[C@@H]1(NC(=O)C)[C@@H](O[C@H]4[C@@H]([C@@H](O[C@]5(C(=O)O)C[C@@H]([C@@H](NC(C)=O)[C@H]([C@@H]([C@H](O)CO)O)O5)O)[C@@H](O)[C@H](O4)CO)O)[C@@H]([C@@H](CO)O[C@@H]1O[C@@H]3[C@H]([C@@H](O[C@@H]([C@@H]3O)CO)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O
WURCS=2.0/4,5,4/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-4/a4-b1_b3-c1_c3-d1_d3-e2	[C@@H]1(NC(=O)C)[C@@H](O[C@H]4[C@@H]([C@@H](O[C@]5(C(=O)O)C[C@@H]([C@@H](NC(C)=O)[C@H]([C@@H]([C@H](O)CO)O)O5)O)[C@@H](O)[C@H](O4)CO)O)[C@@H]([C@@H](CO)O[C@H]1O[C@@H]3[C@H]([C@@H](O[C@@H]([C@@H]3O)CO)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O
WURCS=2.0/5,6,5/[u2122h][a2112h-1b_1-5][a2112h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5/a4-b1_b4-c1_c3-d1_d3-e1_e3-f2	[C@@H]1(NC(=O)C)[C@@H](O[C@H]5[C@@H]([C@@H](O[C@]6(C(=O)O)C[C@@H]([C@@H](NC(C)=O)[C@H]([C@@H]([C@H](O)CO)O)O6)O)[C@@H](O)[C@H](O5)CO)O)[C@H]([C@@H](CO)O[C@H]1O[C@@H]2[C@@H](O)[C@@H](O[C@@H]3[C@@H]([C@H]([C@H](O[C@@H]4[C@@H](CO)OC([C@H](O)[C@H]4O)O)O[C@@H]3CO)O)O)O[C@@H]([C@@H]2O)CO)O
WURCS=2.0/2,6,5/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-2-2-2-2/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1	[C@@H]1(NC(=O)C)[C@H]([C@H](O[C@H]6[C@H](NC(=O)C)[C@H]([C@H](O)[C@@H](CO)O6)O)[C@@H](CO)O[C@H]1O[C@H]2[C@H](O)[C@H]([C@H](O[C@@H]3[C@H](O[C@@H](O[C@@H]5[C@H](O[C@H]([C@H](NC(=O)C)[C@H]5O)O[C@H]4[C@@H]([C@@H](NC(C)=O)C(O)O[C@@H]4CO)O)CO)[C@@H]([C@H]3O)NC(C)=O)CO)O[C@@H]2CO)NC(C)=O)O
WURCS=2.0/7,11,10/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a2112h-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-7-4-2-5/a4-b1_b4-c1_c3-d1_c6-i1_d2-e1_e4-f1_f3-g1_g3-h2_i2-j1_j4-k1	[C@@H]1(NC(C)=O)[C@@H](O)[C@H](O[C@@H]%11O[C@H](CO)[C@@H]([C@@H]([C@H]%11O)O[C@H]%10O[C@H](CO)[C@@H]([C@@H]([C@H]%10O)O[C@@]9(C[C@H](O)[C@H]([C@@H](O9)[C@@H]([C@H](O)CO)O)NC(C)=O)C(O)=O)O)O)[C@@H](CO)O[C@H]1O[C@@H]8[C@H](O[C@@H]([C@@H](O)[C@@H]8O)CO)O[C@@H]2[C@H](O)[C@H](O[C@H]6[C@@H]([C@H]([C@H](O[C@@H]7[C@@H](CO)OC([C@H](NC(C)=O)[C@H]7O)O)O[C@@H]6CO)NC(=O)C)O)O[C@H](CO[C@@H]5[C@H]([C@H]([C@@H]([C@@H](CO)O5)O)O)O[C@H]4[C@@H]([C@@H](O)[C@@H]([C@@H](CO)O4)O[C@H]3[C@H](O)[C@H]([C@@H](O)[C@H](O3)CO)O)NC(C)=O)[C@H]2O
WURCS=2.0/2,5,4/[u1122h][a1122h-1a_1-5]/1-2-2-2-2/a2-b1_b2-c1_c3-d1_d3-e1	[C@@H]1(O)[C@@H](CO)O[C@H](O[C@@H]4[C@@H](O[C@H]5[C@H]([C@@H]([C@H](OC5O)CO)O)O)O[C@H](CO)[C@H]([C@@H]4O)O)[C@@H](O)[C@H]1O[C@H]3O[C@@H]([C@H]([C@@H]([C@@H]3O)O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]([C@@H]2O)O)O)CO
WURCS=2.0/2,3,2/[u2122h][a212h-1a_1-5]/1-2-2/a3-b1_b3-c1	[C@@H]1(O)[C@@H](O)[C@@H](CO[C@@H]1O[C@H]3[C@H](O)CO[C@@H]([C@@H]3O)O[C@H]2[C@H](O)[C@@H](CO)OC([C@@H]2O)O)O
WURCS=2.0/3,3,2/[u2122h][a2122A-1b_1-5][a2112A-1a_1-5]/1-2-3/a4-b1_b4-c1	[C@@H]1(O)[C@@H](O)[C@@H](O)[C@@H](C(O)=O)O[C@@H]1O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3[C@H](OC(O)[C@H](O)[C@H]3O)CO)O[C@@H]2C(O)=O
WURCS=2.0/2,2,1/[u1121h][a2211h-1a_1-5]/1-2/a2-b1	[C@@H]1(O)[C@@H](O)[C@@H](O)[C@H](O[C@H]2[C@@H](O)[C@@H]([C@H](CO)OC2O)O)O[C@H]1CO
WURCS=2.0/4,11,10/[u212h][a2112h-1b_1-5][a2122A-1b_1-5][a2112h-1b_1-5_2*NCC/3=O]/1-2-2-3-4-3-4-3-4-3-4/b3-c1_c3-d1_e3-f1_g3-h1_i3-j1_a4-b1_d4-e1_f4-g1_h4-i1_j4-k1	[C@@H]1(O)[C@@H](O)[C@H](O[C@@H]%11[C@@H](NC(C)=O)[C@@H](O[C@@H]([C@@H]%11O)CO)O[C@H]%10[C@@H]([C@@H](O)[C@@H](O[C@@H]%10C(O)=O)O[C@H]7[C@H]([C@@H](CO)O[C@@H](O[C@@H]8[C@H]([C@H](O[C@H]9[C@H](O)[C@H](C(O)OC9)O)O[C@@H]([C@@H]8O)CO)O)[C@@H]7O)O)O)O[C@H](C(O)=O)[C@H]1O[C@@H]6O[C@H](CO)[C@H](O)[C@@H]([C@H]6NC(C)=O)O[C@H]2[C@@H]([C@H]([C@H](O[C@H]3[C@@H]([C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@@H]([C@H]5NC(C)=O)O)[C@@H]([C@H]4O)O)C(=O)O)[C@@H](O)[C@H](O3)CO)NC(C)=O)[C@H](O2)C(=O)O)O)O
